policy,seed,step,value,b
none,14,25,0.48,0.08
none,14,26,0.5,0.08
none,14,27,0.47,0.08
none,14,28,0.53,0.08
none,14,29,0.49,0.08
none,14,30,0.49,0.08
none,14,31,0.49,0.08
none,14,32,0.53,0.08
none,14,33,0.53,0.08
none,14,34,0.49,0.08
none,14,35,0.47,0.08
none,14,36,0.48,0.08
none,14,37,0.42,0.08
none,14,38,0.44,0.08
none,14,39,0.44,0.08
none,14,40,0.38,0.08
none,14,41,0.39,0.08
none,14,42,0.48,0.08
none,14,43,0.47,0.08
none,14,44,0.42,0.08
none,14,45,0.41,0.08
none,14,46,0.4,0.08
none,14,47,0.49,0.08
none,14,48,0.47,0.08
none,14,49,0.44,0.08
none,14,50,0.5,0.08
none,14,51,0.49,0.08
none,14,52,0.51,0.08
none,14,53,0.54,0.08
none,14,54,0.49,0.08
none,14,55,0.56,0.08
none,14,56,0.47,0.08
none,14,57,0.42,0.08
none,14,58,0.42,0.08
none,14,59,0.47,0.08
none,14,60,0.51,0.08
none,14,61,0.51,0.08
none,14,62,0.52,0.08
none,14,63,0.47,0.08
none,14,64,0.47,0.08
none,14,65,0.58,0.08
none,14,66,0.54,0.08
none,14,67,0.52,0.08
none,14,68,0.49,0.08
none,14,69,0.46,0.08
none,14,70,0.47,0.08
none,14,71,0.46,0.08
none,14,72,0.5,0.08
none,14,73,0.46,0.08
none,14,74,0.48,0.08
none,14,75,0.43,0.08
none,14,76,0.43,0.08
none,14,77,0.49,0.08
none,14,78,0.5,0.08
none,14,79,0.52,0.08
none,14,80,0.57,0.08
none,14,81,0.58,0.08
none,14,82,0.55,0.08
none,14,83,0.5,0.08
none,14,84,0.55,0.08
none,14,85,0.49,0.08
none,14,86,0.53,0.08
none,14,87,0.57,0.08
none,14,88,0.55,0.08
none,14,89,0.61,0.08
none,14,90,0.55,0.08
none,14,91,0.51,0.08
none,14,92,0.53,0.08
none,14,93,0.45,0.08
none,14,94,0.48,0.08
none,14,95,0.48,0.08
none,14,96,0.48,0.08
none,14,97,0.53,0.08
none,14,98,0.64,0.08
none,14,99,0.63,0.08
none,14,100,0.57,0.08
none,14,101,0.56,0.08
none,14,102,0.55,0.08
none,14,103,0.55,0.08
none,14,104,0.5,0.08
none,14,105,0.52,0.08
none,14,106,0.44,0.08
none,14,107,0.47,0.08
none,14,108,0.41,0.08
none,14,109,0.45,0.08
none,14,110,0.43,0.08
none,14,111,0.4,0.08
none,14,112,0.4,0.08
none,14,113,0.46,0.08
none,14,114,0.49,0.08
none,14,115,0.52,0.08
none,14,116,0.48,0.08
none,14,117,0.56,0.08
none,14,118,0.55,0.08
none,14,119,0.52,0.08
none,14,120,0.53,0.08
none,14,121,0.45,0.08
none,14,122,0.46,0.08
none,14,123,0.52,0.08
none,14,124,0.47,0.08
none,14,125,0.53,0.08
none,14,126,0.43,0.08
none,14,127,0.44,0.08
none,14,128,0.49,0.08
none,14,129,0.54,0.08
none,14,130,0.52,0.08
none,14,131,0.58,0.08
none,14,132,0.55,0.08
none,14,133,0.49,0.08
none,14,134,0.52,0.08
none,14,135,0.52,0.08
none,14,136,0.55,0.08
none,14,137,0.5,0.08
none,14,138,0.55,0.08
none,14,139,0.5,0.08
none,14,140,0.49,0.08
none,14,141,0.53,0.08
none,14,142,0.54,0.08
none,14,143,0.54,0.08
none,14,144,0.56,0.08
none,14,145,0.6,0.08
none,14,146,0.62,0.08
none,14,147,0.61,0.08
none,14,148,0.55,0.08
none,14,149,0.52,0.08
none,14,150,0.47,0.08
none,15,0,0.1,0.08
none,15,1,0.11,0.08
none,15,2,0.18,0.08
none,15,3,0.27,0.08
none,15,4,0.31,0.08
none,15,5,0.36,0.08
none,15,6,0.41,0.08
none,15,7,0.43,0.08
none,15,8,0.42,0.08
none,15,9,0.44,0.08
none,15,10,0.41,0.08
none,15,11,0.5,0.08
none,15,12,0.54,0.08
none,15,13,0.58,0.08
none,15,14,0.54,0.08
none,15,15,0.52,0.08
none,15,16,0.51,0.08
none,15,17,0.55,0.08
none,15,18,0.56,0.08
none,15,19,0.54,0.08
none,15,20,0.56,0.08
none,15,21,0.53,0.08
none,15,22,0.52,0.08
none,15,23,0.5,0.08
none,15,24,0.43,0.08
none,15,25,0.47,0.08
none,15,26,0.44,0.08
none,15,27,0.43,0.08
none,15,28,0.45,0.08
none,15,29,0.49,0.08
none,15,30,0.43,0.08
none,15,31,0.53,0.08
none,15,32,0.51,0.08
none,15,33,0.51,0.08
none,15,34,0.5,0.08
none,15,35,0.54,0.08
none,15,36,0.58,0.08
none,15,37,0.6,0.08
none,15,38,0.54,0.08
none,15,39,0.53,0.08
none,15,40,0.55,0.08
none,15,41,0.53,0.08
none,15,42,0.52,0.08
none,15,43,0.59,0.08
none,15,44,0.6,0.08
none,15,45,0.55,0.08
none,15,46,0.56,0.08
none,15,47,0.5,0.08
none,15,48,0.53,0.08
none,15,49,0.51,0.08
none,15,50,0.51,0.08
none,15,51,0.47,0.08
none,15,52,0.52,0.08
none,15,53,0.55,0.08
none,15,54,0.52,0.08
none,15,55,0.61,0.08
none,15,56,0.66,0.08
none,15,57,0.6,0.08
none,15,58,0.54,0.08
none,15,59,0.6,0.08
none,15,60,0.56,0.08
none,15,61,0.57,0.08
none,15,62,0.51,0.08
none,15,63,0.51,0.08
none,15,64,0.51,0.08
none,15,65,0.5,0.08
none,15,66,0.44,0.08
none,15,67,0.43,0.08
none,15,68,0.43,0.08
none,15,69,0.43,0.08
none,15,70,0.39,0.08
none,15,71,0.41,0.08
none,15,72,0.44,0.08
none,15,73,0.48,0.08
none,15,74,0.54,0.08
none,15,75,0.47,0.08
none,15,76,0.52,0.08
none,15,77,0.51,0.08
none,15,78,0.49,0.08
none,15,79,0.45,0.08
none,15,80,0.46,0.08
none,15,81,0.47,0.08
none,15,82,0.45,0.08
none,15,83,0.44,0.08
none,15,84,0.49,0.08
none,15,85,0.46,0.08
none,15,86,0.44,0.08
none,15,87,0.45,0.08
none,15,88,0.48,0.08
none,15,89,0.52,0.08
none,15,90,0.61,0.08
none,15,91,0.55,0.08
none,15,92,0.51,0.08
none,15,93,0.51,0.08
none,15,94,0.49,0.08
none,15,95,0.46,0.08
none,15,96,0.45,0.08
none,15,97,0.47,0.08
none,15,98,0.49,0.08
none,15,99,0.49,0.08
none,15,100,0.43,0.08
none,15,101,0.47,0.08
none,15,102,0.54,0.08
none,15,103,0.55,0.08
none,15,104,0.47,0.08
none,15,105,0.49,0.08
none,15,106,0.49,0.08
none,15,107,0.48,0.08
none,15,108,0.49,0.08
none,15,109,0.55,0.08
none,15,110,0.54,0.08
none,15,111,0.6,0.08
none,15,112,0.58,0.08
none,15,113,0.6,0.08
none,15,114,0.55,0.08
none,15,115,0.51,0.08
none,15,116,0.48,0.08
none,15,117,0.44,0.08
none,15,118,0.47,0.08
none,15,119,0.52,0.08
none,15,120,0.54,0.08
none,15,121,0.49,0.08
none,15,122,0.57,0.08
none,15,123,0.55,0.08
none,15,124,0.52,0.08
none,15,125,0.46,0.08
none,15,126,0.49,0.08
none,15,127,0.48,0.08
none,15,128,0.46,0.08
none,15,129,0.46,0.08
none,15,130,0.47,0.08
none,15,131,0.51,0.08
none,15,132,0.41,0.08
none,15,133,0.44,0.08
none,15,134,0.39,0.08
none,15,135,0.37,0.08
none,15,136,0.38,0.08
none,15,137,0.41,0.08
none,15,138,0.47,0.08
none,15,139,0.52,0.08
none,15,140,0.51,0.08
none,15,141,0.52,0.08
none,15,142,0.44,0.08
none,15,143,0.42,0.08
none,15,144,0.42,0.08
none,15,145,0.39,0.08
none,15,146,0.34,0.08
none,15,147,0.36,0.08
none,15,148,0.32,0.08
none,15,149,0.42,0.08
none,15,150,0.39,0.08
none,16,0,0.1,0.08
none,16,1,0.18,0.08
none,16,2,0.18,0.08
none,16,3,0.17,0.08
none,16,4,0.2,0.08
none,16,5,0.17,0.08
none,16,6,0.26,0.08
none,16,7,0.22,0.08
none,16,8,0.26,0.08
none,16,9,0.34,0.08
none,16,10,0.37,0.08
none,16,11,0.46,0.08
none,16,12,0.46,0.08
none,16,13,0.45,0.08
none,16,14,0.47,0.08
none,16,15,0.46,0.08
none,16,16,0.49,0.08
none,16,17,0.48,0.08
none,16,18,0.48,0.08
none,16,19,0.47,0.08
none,16,20,0.55,0.08
none,16,21,0.55,0.08
none,16,22,0.55,0.08
none,16,23,0.56,0.08
none,16,24,0.47,0.08
none,16,25,0.47,0.08
none,16,26,0.48,0.08
none,16,27,0.52,0.08
none,16,28,0.53,0.08
none,16,29,0.47,0.08
none,16,30,0.57,0.08
none,16,31,0.68,0.08
none,16,32,0.63,0.08
none,16,33,0.66,0.08
none,16,34,0.59,0.08
none,16,35,0.6,0.08
none,16,36,0.58,0.08
none,16,37,0.52,0.08
none,16,38,0.52,0.08
none,16,39,0.51,0.08
none,16,40,0.55,0.08
none,16,41,0.5,0.08
none,16,42,0.51,0.08
none,16,43,0.5,0.08
none,16,44,0.5,0.08
none,16,45,0.51,0.08
none,16,46,0.43,0.08
none,16,47,0.44,0.08
none,16,48,0.43,0.08
none,16,49,0.48,0.08
none,16,50,0.54,0.08
none,16,51,0.58,0.08
none,16,52,0.57,0.08
none,16,53,0.57,0.08
none,16,54,0.53,0.08
none,16,55,0.52,0.08
none,16,56,0.56,0.08
none,16,57,0.58,0.08
none,16,58,0.47,0.08
none,16,59,0.54,0.08
none,16,60,0.48,0.08
none,16,61,0.51,0.08
none,16,62,0.53,0.08
none,16,63,0.56,0.08
none,16,64,0.5,0.08
none,16,65,0.51,0.08
none,16,66,0.56,0.08
none,16,67,0.49,0.08
none,16,68,0.55,0.08
none,16,69,0.56,0.08
none,16,70,0.53,0.08
none,16,71,0.52,0.08
none,16,72,0.6,0.08
none,16,73,0.59,0.08
none,16,74,0.56,0.08
none,16,75,0.53,0.08
none,16,76,0.52,0.08
none,16,77,0.52,0.08
none,16,78,0.56,0.08
none,16,79,0.57,0.08
none,16,80,0.61,0.08
none,16,81,0.55,0.08
none,16,82,0.49,0.08
none,16,83,0.53,0.08
none,16,84,0.54,0.08
none,16,85,0.51,0.08
none,16,86,0.45,0.08
none,16,87,0.41,0.08
none,16,88,0.4,0.08
none,16,89,0.41,0.08
none,16,90,0.47,0.08
none,16,91,0.47,0.08
none,16,92,0.47,0.08
none,16,93,0.51,0.08
none,16,94,0.49,0.08
none,16,95,0.41,0.08
none,16,96,0.45,0.08
none,16,97,0.42,0.08
none,16,98,0.44,0.08
none,16,99,0.43,0.08
none,16,100,0.52,0.08
none,16,101,0.49,0.08
none,16,102,0.48,0.08
none,16,103,0.45,0.08
none,16,104,0.46,0.08
none,16,105,0.42,0.08
none,16,106,0.49,0.08
none,16,107,0.49,0.08
none,16,108,0.44,0.08
none,16,109,0.47,0.08
none,16,110,0.4,0.08
none,16,111,0.33,0.08
none,16,112,0.35,0.08
none,16,113,0.41,0.08
none,16,114,0.46,0.08
none,16,115,0.54,0.08
none,16,116,0.54,0.08
none,16,117,0.51,0.08
none,16,118,0.51,0.08
none,16,119,0.54,0.08
none,16,120,0.55,0.08
none,16,121,0.53,0.08
none,16,122,0.5,0.08
none,16,123,0.52,0.08
none,16,124,0.43,0.08
none,16,125,0.47,0.08
none,16,126,0.42,0.08
none,16,127,0.42,0.08
none,16,128,0.41,0.08
none,16,129,0.37,0.08
none,16,130,0.4,0.08
none,16,131,0.41,0.08
none,16,132,0.43,0.08
none,16,133,0.46,0.08
none,16,134,0.51,0.08
none,16,135,0.47,0.08
none,16,136,0.44,0.08
none,16,137,0.38,0.08
none,16,138,0.42,0.08
none,16,139,0.36,0.08
none,16,140,0.4,0.08
none,16,141,0.35,0.08
none,16,142,0.38,0.08
none,16,143,0.42,0.08
none,16,144,0.43,0.08
none,16,145,0.42,0.08
none,16,146,0.46,0.08
none,16,147,0.48,0.08
none,16,148,0.57,0.08
none,16,149,0.56,0.08
none,16,150,0.57,0.08
none,17,0,0.1,0.08
none,17,1,0.1,0.08
none,17,2,0.13,0.08
none,17,3,0.18,0.08
none,17,4,0.2,0.08
none,17,5,0.21,0.08
none,17,6,0.19,0.08
none,17,7,0.24,0.08
none,17,8,0.33,0.08
none,17,9,0.3,0.08
none,17,10,0.36,0.08
none,17,11,0.47,0.08
none,17,12,0.4,0.08
none,17,13,0.38,0.08
none,17,14,0.42,0.08
none,17,15,0.42,0.08
none,17,16,0.37,0.08
none,17,17,0.45,0.08
none,17,18,0.51,0.08
none,17,19,0.45,0.08
none,17,20,0.48,0.08
none,17,21,0.49,0.08
none,17,22,0.53,0.08
none,17,23,0.51,0.08
none,17,24,0.5,0.08
none,17,25,0.49,0.08
none,17,26,0.52,0.08
none,17,27,0.55,0.08
none,17,28,0.46,0.08
none,17,29,0.57,0.08
none,17,30,0.59,0.08
none,17,31,0.46,0.08
none,17,32,0.49,0.08
none,17,33,0.5,0.08
none,17,34,0.47,0.08
none,17,35,0.56,0.08
none,17,36,0.52,0.08
none,17,37,0.46,0.08
none,17,38,0.49,0.08
none,17,39,0.46,0.08
none,17,40,0.35,0.08
none,17,41,0.33,0.08
none,17,42,0.36,0.08
none,17,43,0.37,0.08
none,17,44,0.39,0.08
none,17,45,0.39,0.08
none,17,46,0.46,0.08
none,17,47,0.43,0.08
none,17,48,0.47,0.08
none,17,49,0.46,0.08
none,17,50,0.44,0.08
none,17,51,0.38,0.08
none,17,52,0.45,0.08
none,17,53,0.53,0.08
none,17,54,0.51,0.08
none,17,55,0.49,0.08
none,17,56,0.51,0.08
none,17,57,0.57,0.08
none,17,58,0.55,0.08
none,17,59,0.45,0.08
none,17,60,0.48,0.08
none,17,61,0.43,0.08
none,17,62,0.46,0.08
none,17,63,0.51,0.08
none,17,64,0.53,0.08
none,17,65,0.56,0.08
none,17,66,0.53,0.08
none,17,67,0.56,0.08
none,17,68,0.52,0.08
none,17,69,0.5,0.08
none,17,70,0.55,0.08
none,17,71,0.59,0.08
none,17,72,0.55,0.08
none,17,73,0.54,0.08
none,17,74,0.52,0.08
none,17,75,0.54,0.08
none,17,76,0.5,0.08
none,17,77,0.5,0.08
none,17,78,0.53,0.08
none,17,79,0.46,0.08
none,17,80,0.47,0.08
none,17,81,0.46,0.08
none,17,82,0.52,0.08
none,17,83,0.4,0.08
none,17,84,0.44,0.08
none,17,85,0.49,0.08
none,17,86,0.54,0.08
none,17,87,0.46,0.08
none,17,88,0.42,0.08
none,17,89,0.39,0.08
none,17,90,0.47,0.08
none,17,91,0.45,0.08
none,17,92,0.51,0.08
none,17,93,0.47,0.08
none,17,94,0.44,0.08
none,17,95,0.5,0.08
none,17,96,0.45,0.08
none,17,97,0.44,0.08
none,17,98,0.42,0.08
none,17,99,0.42,0.08
none,17,100,0.47,0.08
none,17,101,0.53,0.08
none,17,102,0.48,0.08
none,17,103,0.55,0.08
none,17,104,0.58,0.08
none,17,105,0.53,0.08
none,17,106,0.53,0.08
none,17,107,0.56,0.08
none,17,108,0.56,0.08
none,17,109,0.54,0.08
none,17,110,0.56,0.08
none,17,111,0.53,0.08
none,17,112,0.51,0.08
none,17,113,0.43,0.08
none,17,114,0.48,0.08
none,17,115,0.49,0.08
none,17,116,0.47,0.08
none,17,117,0.46,0.08
none,17,118,0.46,0.08
none,17,119,0.5,0.08
none,17,120,0.51,0.08
none,17,121,0.44,0.08
none,17,122,0.51,0.08
none,17,123,0.46,0.08
none,17,124,0.48,0.08
none,17,125,0.5,0.08
none,17,126,0.44,0.08
none,17,127,0.47,0.08
none,17,128,0.48,0.08
none,17,129,0.39,0.08
none,17,130,0.42,0.08
none,17,131,0.45,0.08
none,17,132,0.39,0.08
none,17,133,0.4,0.08
none,17,134,0.49,0.08
none,17,135,0.56,0.08
none,17,136,0.54,0.08
none,17,137,0.49,0.08
none,17,138,0.52,0.08
none,17,139,0.52,0.08
none,17,140,0.57,0.08
none,17,141,0.64,0.08
none,17,142,0.57,0.08
none,17,143,0.55,0.08
none,17,144,0.55,0.08
none,17,145,0.52,0.08
none,17,146,0.51,0.08
none,17,147,0.48,0.08
none,17,148,0.49,0.08
none,17,149,0.44,0.08
none,17,150,0.49,0.08
none,18,0,0.1,0.08
none,18,1,0.1,0.08
none,18,2,0.14,0.08
none,18,3,0.19,0.08
none,18,4,0.21,0.08
none,18,5,0.25,0.08
none,18,6,0.27,0.08
none,18,7,0.33,0.08
none,18,8,0.29,0.08
none,18,9,0.29,0.08
none,18,10,0.3,0.08
none,18,11,0.38,0.08
none,18,12,0.44,0.08
none,18,13,0.46,0.08
none,18,14,0.47,0.08
none,18,15,0.46,0.08
none,18,16,0.39,0.08
none,18,17,0.39,0.08
none,18,18,0.44,0.08
none,18,19,0.41,0.08
none,18,20,0.49,0.08
none,18,21,0.47,0.08
none,18,22,0.45,0.08
none,18,23,0.49,0.08
none,18,24,0.63,0.08
none,18,25,0.57,0.08
none,18,26,0.54,0.08
none,18,27,0.48,0.08
none,18,28,0.49,0.08
none,18,29,0.48,0.08
none,18,30,0.4,0.08
none,18,31,0.44,0.08
none,18,32,0.42,0.08
none,18,33,0.45,0.08
none,18,34,0.51,0.08
none,18,35,0.45,0.08
none,18,36,0.49,0.08
none,18,37,0.5,0.08
none,18,38,0.56,0.08
none,18,39,0.5,0.08
none,18,40,0.51,0.08
none,18,41,0.54,0.08
none,18,42,0.55,0.08
none,18,43,0.49,0.08
none,18,44,0.51,0.08
none,18,45,0.55,0.08
none,18,46,0.5,0.08
none,18,47,0.5,0.08
none,18,48,0.53,0.08
none,18,49,0.5,0.08
none,18,50,0.5,0.08
none,18,51,0.44,0.08
none,18,52,0.47,0.08
none,18,53,0.53,0.08
none,18,54,0.49,0.08
none,18,55,0.58,0.08
none,18,56,0.57,0.08
none,18,57,0.57,0.08
none,18,58,0.63,0.08
none,18,59,0.55,0.08
none,18,60,0.5,0.08
none,18,61,0.48,0.08
none,18,62,0.49,0.08
none,18,63,0.49,0.08
none,18,64,0.47,0.08
none,18,65,0.48,0.08
none,18,66,0.47,0.08
none,18,67,0.44,0.08
none,18,68,0.48,0.08
none,18,69,0.41,0.08
none,18,70,0.42,0.08
none,18,71,0.51,0.08
none,18,72,0.56,0.08
none,18,73,0.53,0.08
none,18,74,0.52,0.08
none,18,75,0.5,0.08
none,18,76,0.54,0.08
none,18,77,0.52,0.08
none,18,78,0.58,0.08
none,18,79,0.53,0.08
none,18,80,0.5,0.08
none,18,81,0.5,0.08
none,18,82,0.49,0.08
none,18,83,0.45,0.08
none,18,84,0.48,0.08
none,18,85,0.48,0.08
none,18,86,0.5,0.08
none,18,87,0.48,0.08
none,18,88,0.39,0.08
none,18,89,0.46,0.08
none,18,90,0.42,0.08
none,18,91,0.5,0.08
none,18,92,0.52,0.08
none,18,93,0.46,0.08
none,18,94,0.45,0.08
none,18,95,0.47,0.08
none,18,96,0.52,0.08
none,18,97,0.49,0.08
none,18,98,0.43,0.08
none,18,99,0.45,0.08
none,18,100,0.41,0.08
none,18,101,0.38,0.08
none,18,102,0.49,0.08
none,18,103,0.55,0.08
none,18,104,0.52,0.08
none,18,105,0.5,0.08
none,18,106,0.5,0.08
none,18,107,0.47,0.08
none,18,108,0.47,0.08
none,18,109,0.53,0.08
none,18,110,0.57,0.08
none,18,111,0.51,0.08
none,18,112,0.5,0.08
none,18,113,0.47,0.08
none,18,114,0.42,0.08
none,18,115,0.45,0.08
none,18,116,0.44,0.08
none,18,117,0.45,0.08
none,18,118,0.43,0.08
none,18,119,0.48,0.08
none,18,120,0.54,0.08
none,18,121,0.45,0.08
none,18,122,0.45,0.08
none,18,123,0.43,0.08
none,18,124,0.41,0.08
none,18,125,0.37,0.08
none,18,126,0.38,0.08
none,18,127,0.44,0.08
none,18,128,0.46,0.08
none,18,129,0.54,0.08
none,18,130,0.5,0.08
none,18,131,0.54,0.08
none,18,132,0.51,0.08
none,18,133,0.55,0.08
none,18,134,0.55,0.08
none,18,135,0.56,0.08
none,18,136,0.61,0.08
none,18,137,0.63,0.08
none,18,138,0.52,0.08
none,18,139,0.44,0.08
none,18,140,0.35,0.08
none,18,141,0.44,0.08
none,18,142,0.42,0.08
none,18,143,0.49,0.08
none,18,144,0.54,0.08
none,18,145,0.53,0.08
none,18,146,0.6,0.08
none,18,147,0.58,0.08
none,18,148,0.57,0.08
none,18,149,0.54,0.08
none,18,150,0.54,0.08
none,19,0,0.1,0.08
none,19,1,0.12,0.08
none,19,2,0.15,0.08
none,19,3,0.16,0.08
none,19,4,0.24,0.08
none,19,5,0.27,0.08
none,19,6,0.25,0.08
none,19,7,0.27,0.08
none,19,8,0.34,0.08
none,19,9,0.39,0.08
none,19,10,0.43,0.08
none,19,11,0.44,0.08
none,19,12,0.38,0.08
none,19,13,0.39,0.08
none,19,14,0.39,0.08
none,19,15,0.37,0.08
none,19,16,0.41,0.08
none,19,17,0.42,0.08
none,19,18,0.45,0.08
none,19,19,0.47,0.08
none,19,20,0.46,0.08
none,19,21,0.41,0.08
none,19,22,0.37,0.08
none,19,23,0.4,0.08
none,19,24,0.43,0.08
none,19,25,0.52,0.08
none,19,26,0.49,0.08
none,19,27,0.52,0.08
none,19,28,0.5,0.08
none,19,29,0.49,0.08
none,19,30,0.42,0.08
none,19,31,0.47,0.08
none,19,32,0.44,0.08
none,19,33,0.43,0.08
none,19,34,0.43,0.08
none,19,35,0.47,0.08
none,19,36,0.5,0.08
none,19,37,0.51,0.08
none,19,38,0.51,0.08
none,19,39,0.51,0.08
none,19,40,0.52,0.08
none,19,41,0.48,0.08
none,19,42,0.53,0.08
none,19,43,0.58,0.08
none,19,44,0.53,0.08
none,19,45,0.53,0.08
none,19,46,0.53,0.08
none,19,47,0.53,0.08
none,19,48,0.48,0.08
none,19,49,0.44,0.08
none,19,50,0.45,0.08
none,19,51,0.53,0.08
none,19,52,0.51,0.08
none,19,53,0.52,0.08
none,19,54,0.51,0.08
none,19,55,0.49,0.08
none,19,56,0.43,0.08
none,19,57,0.47,0.08
none,19,58,0.45,0.08
none,19,59,0.54,0.08
none,19,60,0.56,0.08
none,19,61,0.55,0.08
none,19,62,0.53,0.08
none,19,63,0.5,0.08
none,19,64,0.51,0.08
none,19,65,0.54,0.08
none,19,66,0.53,0.08
none,19,67,0.49,0.08
none,19,68,0.56,0.08
none,19,69,0.54,0.08
none,19,70,0.63,0.08
none,19,71,0.63,0.08
none,19,72,0.66,0.08
none,19,73,0.6,0.08
none,19,74,0.68,0.08
none,19,75,0.63,0.08
none,19,76,0.63,0.08
none,19,77,0.57,0.08
none,19,78,0.55,0.08
none,19,79,0.45,0.08
none,19,80,0.41,0.08
none,19,81,0.4,0.08
none,19,82,0.46,0.08
none,19,83,0.42,0.08
none,19,84,0.44,0.08
none,19,85,0.47,0.08
none,19,86,0.5,0.08
none,19,87,0.48,0.08
none,19,88,0.52,0.08
none,19,89,0.55,0.08
none,19,90,0.54,0.08
none,19,91,0.48,0.08
none,19,92,0.47,0.08
none,19,93,0.51,0.08
none,19,94,0.49,0.08
none,19,95,0.48,0.08
none,19,96,0.54,0.08
none,19,97,0.49,0.08
none,19,98,0.44,0.08
none,19,99,0.36,0.08
none,19,100,0.43,0.08
none,19,101,0.46,0.08
none,19,102,0.38,0.08
none,19,103,0.38,0.08
none,19,104,0.39,0.08
none,19,105,0.46,0.08
none,19,106,0.49,0.08
none,19,107,0.47,0.08
none,19,108,0.4,0.08
none,19,109,0.42,0.08
none,19,110,0.37,0.08
none,19,111,0.4,0.08
none,19,112,0.44,0.08
none,19,113,0.44,0.08
none,19,114,0.44,0.08
none,19,115,0.4,0.08
none,19,116,0.42,0.08
none,19,117,0.46,0.08
none,19,118,0.51,0.08
none,19,119,0.54,0.08
none,19,120,0.52,0.08
none,19,121,0.55,0.08
none,19,122,0.57,0.08
none,19,123,0.56,0.08
none,19,124,0.54,0.08
none,19,125,0.49,0.08
none,19,126,0.56,0.08
none,19,127,0.53,0.08
none,19,128,0.47,0.08
none,19,129,0.48,0.08
none,19,130,0.46,0.08
none,19,131,0.52,0.08
none,19,132,0.52,0.08
none,19,133,0.52,0.08
none,19,134,0.53,0.08
none,19,135,0.52,0.08
none,19,136,0.56,0.08
none,19,137,0.58,0.08
none,19,138,0.51,0.08
none,19,139,0.53,0.08
none,19,140,0.55,0.08
none,19,141,0.51,0.08
none,19,142,0.5,0.08
none,19,143,0.5,0.08
none,19,144,0.56,0.08
none,19,145,0.54,0.08
none,19,146,0.53,0.08
none,19,147,0.51,0.08
none,19,148,0.53,0.08
none,19,149,0.52,0.08
none,19,150,0.5,0.08
rnd_node,0,0,0.1,0.02
rnd_node,0,1,0.08,0.02
rnd_node,0,2,0.09,0.02
rnd_node,0,3,0.07,0.02
rnd_node,0,4,0.09,0.02
rnd_node,0,5,0.08,0.02
rnd_node,0,6,0.08,0.02
rnd_node,0,7,0.09,0.02
rnd_node,0,8,0.08,0.02
rnd_node,0,9,0.07,0.02
rnd_node,0,10,0.09,0.02
rnd_node,0,11,0.09,0.02
rnd_node,0,12,0.1,0.02
rnd_node,0,13,0.09,0.02
rnd_node,0,14,0.08,0.02
rnd_node,0,15,0.08,0.02
rnd_node,0,16,0.07,0.02
rnd_node,0,17,0.05,0.02
rnd_node,0,18,0.06,0.02
rnd_node,0,19,0.07,0.02
rnd_node,0,20,0.07,0.02
rnd_node,0,21,0.06,0.02
rnd_node,0,22,0.05,0.02
rnd_node,0,23,0.04,0.02
rnd_node,0,24,0.04,0.02
rnd_node,0,25,0.04,0.02
rnd_node,0,26,0.03,0.02
rnd_node,0,27,0.03,0.02
rnd_node,0,28,0.02,0.02
rnd_node,0,29,0.02,0.02
rnd_node,0,30,0.02,0.02
rnd_node,0,31,0.03,0.02
rnd_node,0,32,0.04,0.02
rnd_node,0,33,0.02,0.02
rnd_node,0,34,0.02,0.02
rnd_node,0,35,0.01,0.02
rnd_node,0,36,0.02,0.02
rnd_node,0,37,0.02,0.02
rnd_node,0,38,0.02,0.02
rnd_node,0,39,0.02,0.02
rnd_node,0,40,0.03,0.02
rnd_node,0,41,0.04,0.02
rnd_node,0,42,0.04,0.02
rnd_node,0,43,0.03,0.02
rnd_node,0,44,0.02,0.02
rnd_node,0,45,0.02,0.02
rnd_node,0,46,0.02,0.02
rnd_node,0,47,0.02,0.02
rnd_node,0,48,0.02,0.02
rnd_node,0,49,0.01,0.02
rnd_node,0,50,0.0,0.02
rnd_node,0,51,0.0,0.02
rnd_node,0,52,0.0,0.02
rnd_node,0,53,0.0,0.02
rnd_node,0,54,0.0,0.02
rnd_node,0,55,0.0,0.02
rnd_node,0,56,0.0,0.02
rnd_node,0,57,0.0,0.02
rnd_node,0,58,0.0,0.02
rnd_node,0,59,0.0,0.02
rnd_node,0,60,0.0,0.02
rnd_node,0,61,0.0,0.02
rnd_node,0,62,0.0,0.02
rnd_node,0,63,0.0,0.02
rnd_node,0,64,0.0,0.02
rnd_node,0,65,0.0,0.02
rnd_node,0,66,0.0,0.02
rnd_node,0,67,0.0,0.02
rnd_node,0,68,0.0,0.02
rnd_node,0,69,0.0,0.02
rnd_node,0,70,0.0,0.02
rnd_node,0,71,0.0,0.02
rnd_node,0,72,0.0,0.02
rnd_node,0,73,0.0,0.02
rnd_node,0,74,0.0,0.02
rnd_node,0,75,0.0,0.02
rnd_node,0,76,0.0,0.02
rnd_node,0,77,0.0,0.02
rnd_node,0,78,0.0,0.02
rnd_node,0,79,0.0,0.02
rnd_node,0,80,0.0,0.02
rnd_node,0,81,0.0,0.02
rnd_node,0,82,0.0,0.02
rnd_node,0,83,0.0,0.02
rnd_node,0,84,0.0,0.02
rnd_node,0,85,0.0,0.02
rnd_node,0,86,0.0,0.02
rnd_node,0,87,0.0,0.02
rnd_node,0,88,0.0,0.02
rnd_node,0,89,0.0,0.02
rnd_node,0,90,0.0,0.02
